2842500 215.523927 19.695612 195.828315	1137 16.95248055458069 24.05467414855957 18.100231170654297 15.387389183044434 15.254369735717773 19.06793212890625 23.48033905029297 24.629009246826172
2845000 215.674506 18.847840 196.826666	1138 17.31813144683838 24.529919624328613 17.57733726501465 15.88421630859375 16.366985321044922 19.443986892700195 24.676362991333008 24.38347625732422
2847500 215.814383 10.108389 205.705994	1139 17.199679136276245 24.415857315063477 18.117944717407227 15.953970909118652 15.241289138793945 19.485511779785156 24.134023666381836 24.697690963745117
2850000 215.969940 11.494591 204.475349	1140 16.888717889785767 23.93019962310791 17.427017211914063 16.038705825805664 15.100064277648926 18.989084243774414 23.597431182861328 24.262968063354492
2852500 216.144364 16.853482 199.290882	1141 17.27202534675598 24.479835510253906 18.144596099853516 16.472505569458008 15.475432395935059 18.995567321777344 23.992807388305664 24.96686363220215
2855000 216.282422 18.618178 197.664244	1142 17.07114267349243 24.19002914428711 17.430252075195313 16.016382217407227 15.480224609375 19.357711791992188 23.88164710998535 24.498411178588867
2857500 216.420862 17.221621 199.199241	1143 16.889106273651123 23.92026424407959 17.276155471801758 16.33833122253418 15.11502456665039 18.826913833618164 23.689990997314453 24.150537490844727
2860000 216.578495 16.490032 200.088463	1144 16.828784465789795 23.8759822845459 17.316791534423828 15.575535774230957 14.380349159240723 20.042461395263672 24.172866821289063 23.579097747802734
2862500 216.739644 15.930456 200.809187	1145 16.633001565933228 23.65239429473877 17.533262252807617 15.765889167785645 13.090450286865234 20.142404556274414 23.51731300354004 23.7874755859375
2865000 216.928599 17.020362 199.908237	1146 16.47928762435913 23.379837036132813 17.10000228881836 15.864177703857422 13.51890754699707 19.434062957763672 23.42430305480957 23.335371017456055
2867500 217.105124 18.895951 198.209173	1147 16.66816234588623 23.638004302978516 17.25667381286621 15.952116012573242 14.33721923828125 19.12664031982422 23.63157081604004 23.644437789916992
2870000 217.283313 12.894411 204.388903	1148 16.96963334083557 24.150700569152832 18.419605255126953 15.631247520446777 14.122049331665039 19.705631256103516 24.706390380859375 23.59501075744629
2872500 217.452002 24.244794 193.207207	1149 16.79581880569458 23.83878993988037 17.53794288635254 15.186171531677246 14.742241859436035 19.7169189453125 23.80401039123535 23.87356948852539
2875000 217.625746 18.916735 198.709011	1150 16.821397066116333 23.842074394226074 17.111827850341797 15.528674125671387 15.04083251953125 19.6042537689209 24.381624221801758 23.30252456665039
2877500 217.796952 17.525488 200.271464	1151 16.50143551826477 23.405004501342773 17.36090660095215 16.157583236694336 13.487195014953613 19.000057220458984 23.25942039489746 23.550588607788086
2880000 217.966774 26.933675 191.033099	1152 16.88525128364563 23.964516639709473 17.563352584838867 15.960723876953125 14.367011070251465 19.649917602539063 24.12108039855957 23.807952880859375
2882500 218.126377 13.337291 204.789087	1153 17.15115714073181 24.309249877929688 17.863676071166992 16.22207260131836 15.353842735290527 19.165037155151367 24.45211410522461 24.166385650634766
2885000 218.288637 10.196735 208.091902	1154 17.00604820251465 24.136481285095215 18.1917724609375 16.035411834716797 14.948030471801758 18.84897804260254 24.0740966796875 24.19886589050293
2887500 218.431049 12.725439 205.705610	1155 17.3215069770813 24.576313018798828 18.314102172851563 16.17813491821289 15.524211883544922 19.26957893371582 24.31569480895996 24.836931228637695
2890000 218.569903 20.459434 198.110469	1156 16.935062885284424 24.015769958496094 17.873859405517578 15.924790382385254 14.892258644104004 19.04934310913086 23.604671478271484 24.426868438720703
2892500 218.721224 18.203540 200.517684	1157 16.98910117149353 24.10760498046875 18.429218292236328 15.545053482055664 15.189492225646973 18.792640686035156 24.27414321899414 23.94106674194336
2895000 218.845557 17.707767 201.137790	1158 16.947997331619263 23.963193893432617 18.106534957885742 16.12492561340332 15.084460258483887 18.4760684967041 23.375009536743164 24.55137825012207
2897500 218.995173 14.578819 204.416353	1159 17.24673867225647 24.487043380737305 18.96794891357422 15.94631576538086 15.06794261932373 19.00474739074707 23.846345901489258 25.12774085998535
2900000 219.150836 14.062375 205.088462	1160 17.29643988609314 24.50918483734131 18.27950668334961 16.405813217163086 15.398943901062012 19.10149574279785 23.548603057861328 25.46976661682129
2902500 219.301716 17.068842 202.232875	1161 17.55530023574829 24.851048469543457 18.697450637817383 16.989532470703125 15.534431457519531 18.999786376953125 23.979467391967773 25.72262954711914
2905000 219.450041 14.496355 204.953686	1162 16.95247483253479 24.027112007141113 18.126026153564453 15.54367733001709 15.302413940429688 18.83778190612793 23.567312240600586 24.48691177368164
2907500 219.602953 15.289651 204.313302	1163 16.41621232032776 23.291964530944824 17.40412139892578 15.456079483032227 14.583430290222168 18.22121810913086 23.174531936645508 23.40939712524414
2910000 219.763876 22.593276 197.170600	1164 16.824167728424072 23.845775604248047 18.340850830078125 16.0972900390625 15.072839736938477 17.785690307617188 23.671689987182617 24.019861221313477
2912500 219.943650 21.360218 198.583432	1165 17.02519989013672 24.1210880279541 18.263490676879883 16.37160873413086 15.337837219238281 18.12786293029785 23.813148498535156 24.429027557373047
2915000 220.107512 21.399472 198.708040	1166 17.041334867477417 24.140029907226563 18.59348487854004 16.654632568359375 14.979981422424316 17.937240600585938 23.67884635925293 24.601213455200195
2917500 220.270151 21.071636 199.198514	1167 16.86352515220642 23.887266159057617 18.02406883239746 16.165359497070313 15.570155143737793 17.694517135620117 23.87943458557129 23.895097732543945
2920000 220.445280 20.323076 200.122204	1168 17.131295919418335 24.282593727111816 18.587478637695313 16.328935623168945 15.504849433898926 18.103919982910156 24.22800064086914 24.337186813354492
2922500 220.622985 16.015132 204.607853	1169 17.180020093917847 24.316123008728027 18.160968780517578 16.904237747192383 15.537455558776855 18.11741828918457 23.75028419494629 24.881961822509766
2925000 220.819053 17.769492 203.049560	1170 17.06980299949646 24.186967849731445 18.333845138549805 16.324209213256836 15.61424732208252 18.00691032409668 24.07541275024414 24.29852294921875
2927500 220.986714 19.220690 201.766024	1171 17.2582848072052 24.470439910888672 18.581274032592773 16.343881607055664 15.580931663513184 18.52705192565918 24.421728134155273 24.51915168762207
2930000 221.163613 20.032031 201.131582	1172 17.046086072921753 24.210041999816895 18.336498260498047 16.011737823486328 14.716015815734863 19.120092391967773 24.410512924194336 24.009571075439453
2932500 221.355998 17.592013 203.763985	1173 17.00810956954956 24.120278358459473 18.35378646850586 16.199621200561523 14.813737869262695 18.665292739868164 23.908658981323242 24.331897735595703
2935000 221.525304 16.707175 204.818129	1174 17.089006423950195 24.28664493560791 18.498336791992188 15.568842887878418 15.157383918762207 19.13146209716797 24.46405601501465 24.109233856201172
2937500 221.695045 17.266448 204.428597	1175 17.341361045837402 24.66332721710205 19.167388916015625 15.362460136413574 15.60023021697998 19.23536491394043 24.88587188720703 24.44078254699707
2940000 221.857957 16.070422 205.787534	1176 17.163817882537842 24.31710910797119 18.198774337768555 16.803796768188477 15.044063568115234 18.6086368560791 24.308700561523438 24.325517654418945
2942500 222.024552 20.074405 201.950147	1177 17.01556086540222 24.20118522644043 18.88331413269043 15.4512357711792 14.913515090942383 18.814178466796875 24.164907455444336 24.237462997436523
2945000 222.181771 18.999426 203.182345	1178 17.213743686676025 24.413641929626465 18.263980865478516 16.289169311523438 15.352767944335938 18.94905662536621 24.58359146118164 24.24369239807129
2947500 222.380896 23.924067 198.456829	1179 17.047313690185547 24.199068069458008 18.161544799804688 15.773153305053711 15.242881774902344 19.011674880981445 24.15818214416504 24.239953994750977
2950000 222.553340 20.399547 202.153793	1180 17.092844486236572 24.257668495178223 18.308847427368164 15.629741668701172 15.598276138305664 18.83451271057129 24.69841957092285 23.816917419433594
2952500 222.714220 16.773134 205.941086	1181 17.273271083831787 24.52200222015381 18.664051055908203 15.594634056091309 15.834248542785645 19.000150680541992 24.840421676635742 24.203582763671875
2955000 222.881716 16.083061 206.798655	1182 17.589654684066772 24.985827445983887 19.15713882446289 16.326356887817383 15.452069282531738 19.423053741455078 24.940380096435547 25.031274795532227
2957500 223.078061 19.195135 203.882926	1183 17.39385986328125 24.668331146240234 18.73582649230957 16.053180694580078 16.02863121032715 18.757801055908203 25.040002822875977 24.296659469604492
2960000 223.255830 16.983840 206.271990	1184 17.43009924888611 24.67312240600586 19.17048454284668 16.777294158935547 15.7598295211792 18.012788772583008 24.881460189819336 24.464784622192383
2962500 223.424050 27.292389 196.131660	1185 17.589547634124756 24.97447681427002 19.66312026977539 16.31700897216797 15.320337295532227 19.057723999023438 25.964580535888672 23.984373092651367
2965000 223.596721 15.029560 208.567160	1186 17.790925979614258 25.220788955688477 19.589365005493164 17.199462890625 15.483684539794922 18.891191482543945 25.282270431518555 25.1593074798584
2967500 223.766785 18.971732 204.795053	1187 17.90553569793701 25.363104820251465 19.607372283935547 17.40206527709961 15.904499053955078 18.708206176757813 25.96310806274414 24.76310157775879
2970000 223.948542 16.153023 207.795519	1188 17.797158002853394 25.266682624816895 19.48491859436035 16.64763641357422 15.602782249450684 19.45329475402832 25.77643394470215 24.75693130493164
2972500 224.131511 20.443987 203.687523	1189 17.427485704421997 24.71895694732666 19.314577102661133 15.987565040588379 15.803642272949219 18.604158401489258 25.706483840942383 23.731430053710938
2975000 224.305896 18.020298 206.285598	1190 17.738706588745117 25.169923782348633 19.241315841674805 15.847471237182617 16.570600509643555 19.295438766479492 25.732952117919922 24.606895446777344
2977500 224.495439 20.154680 204.340759	1191 17.971595764160156 25.504926681518555 19.916202545166016 16.676700592041016 16.08548355102539 19.207996368408203 25.963520050048828 25.04633331298828
2980000 224.684722 20.530972 204.153749	1192 17.99058961868286 25.483899116516113 18.7176456451416 16.83040428161621 16.433263778686523 19.98104476928711 26.013219833374023 24.954578399658203
2982500 224.857048 14.685694 210.171354	1193 17.804752349853516 25.22286033630371 19.13821029663086 17.11376953125 16.243146896362305 18.7238826751709 25.585647583007813 24.86007308959961
2985000 225.033048 17.213808 207.819239	1194 18.01424288749695 25.488847732543945 19.235530853271484 18.048404693603516 15.986241340637207 18.786794662475586 25.075305938720703 25.902389526367188
2987500 225.181159 17.478821 207.702337	1195 17.60555672645569 24.93867301940918 18.466157913208008 17.000444412231445 15.945530891418457 19.010093688964844 24.572921752929688 25.304424285888672
2990000 225.390326 26.629348 198.760977	1196 17.653602600097656 24.982683181762695 17.98264503479004 16.872356414794922 16.971590042114258 18.787818908691406 24.811609268188477 25.153757095336914
2992500 225.573451 17.902736 207.670714	1197 17.831757068634033 25.23241424560547 18.472476959228516 17.66566276550293 16.5162353515625 18.672653198242188 25.175859451293945 25.288969039916992
2995000 225.744879 15.366997 210.377883	1198 17.899722576141357 25.375218391418457 19.578439712524414 16.905607223510742 16.193653106689453 18.92119026184082 25.844478607177734 24.90595817565918
2997500 225.919111 17.810682 208.108429	1199 17.71521234512329 25.136451721191406 19.458084106445313 16.60988998413086 15.844411849975586 18.948463439941406 25.200897216796875 25.072006225585938
3000000 226.098973 17.832558 208.266415	1200 17.867225646972656 25.341496467590332 19.654502868652344 16.38457679748535 16.29591941833496 19.13390350341797 26.09603500366211 24.586957931518555
3002500 226.290805 22.896320 203.394485	1201 17.468239307403564 24.782828330993652 18.920841217041016 16.35251235961914 15.423255920410156 19.176347732543945 25.62578010559082 23.939876556396484
3005000 226.474667 37.686429 188.788237	1202 17.660422325134277 25.03105926513672 18.878501892089844 16.55523681640625 16.361351013183594 18.846599578857422 25.319358825683594 24.742759704589844
3007500 226.670570 20.822442 205.848129	1203 17.833709239959717 25.2531156539917 19.0521183013916 17.026378631591797 16.725257873535156 18.531082153320313 25.57975196838379 24.92647933959961
3010000 226.856811 22.800620 204.056191	1204 17.874350547790527 25.324724197387695 19.268747329711914 16.604394912719727 16.75064468383789 18.873615264892578 26.00236701965332 24.64708137512207
3012500 227.024914 16.448367 210.576548	1205 17.780893325805664 25.153264045715332 18.945478439331055 17.225168228149414 16.870450973510742 18.082475662231445 25.483394622802734 24.82313346862793
3015000 227.198970 15.449642 211.749328	1206 17.835869312286377 25.285300254821777 19.857337951660156 16.68587875366211 15.892942428588867 18.907318115234375 25.998109817504883 24.572490692138672
3017500 227.381619 17.780574 209.601045	1207 17.87243127822876 25.253019332885742 19.030946731567383 17.054948806762695 16.99591064453125 18.40791893005371 25.554292678833008 24.951745986938477
3020000 227.542709 19.252270 208.290438	1208 17.65331506729126 24.992701530456543 18.518590927124023 16.572235107421875 16.83246612548828 18.68996810913086 25.389545440673828 24.595857620239258
3022500 227.738208 26.418420 201.319788	1209 18.16679334640503 25.721942901611328 19.356801986694336 17.003955841064453 17.391088485717773 18.915327072143555 25.960918426513672 25.482967376708984
3025000 227.902126 26.101853 201.800273	1210 18.26927900314331 25.82829189300537 18.623016357421875 17.63794708251953 17.886611938476563 18.929540634155273 26.723722457885742 24.932861328125
3027500 228.064742 23.010340 205.054402	1211 18.245452404022217 25.82819938659668 18.999189376831055 17.080520629882813 17.56396484375 19.338134765625 26.31275749206543 25.34364128112793
3030000 228.247934 19.723939 208.523995	1212 18.116905689239502 25.649136543273926 19.117618560791016 16.398805618286133 17.568904876708984 19.382293701171875 26.154821395874023 25.143451690673828
3032500 228.443287 17.602414 210.840874	1213 17.887784004211426 25.354246139526367 19.086580276489258 16.16118049621582 17.113073348999023 19.1903018951416 25.409955978393555 25.29853630065918
3035000 228.609774 19.548920 209.060854	1214 18.12789487838745 25.66601848602295 18.8414249420166 16.95450782775879 17.288381576538086 19.427265167236328 26.209484100341797 25.1225528717041
3037500 228.793621 17.658655 211.134966	1215 17.99618148803711 25.521799087524414 19.97347068786621 16.80068588256836 16.157394409179688 19.05317497253418 25.88070297241211 25.16289520263672
3040000 228.958666 21.396202 207.562464	1216 18.141117095947266 25.71659278869629 19.38140869140625 16.924606323242188 16.733423233032227 19.5250301361084 25.98247718811035 25.450708389282227
3042500 229.123758 16.172765 212.950993	1217 18.404479026794434 26.109840393066406 19.682846069335938 16.707860946655273 16.781261444091797 20.445947647094727 26.575735092163086 25.643945693969727
3045000 229.280678 23.561991 205.718687	1218 18.176881313323975 25.770447731018066 19.232147216796875 16.95685386657715 16.2135066986084 20.305017471313477 26.338106155395508 25.202789306640625
3047500 229.435650 16.180140 213.255510	1219 18.20278024673462 25.778270721435547 19.283702850341797 16.687381744384766 16.706924438476563 20.13311195373535 26.720115661621094 24.83642578125
3050000 229.608820 20.146275 209.462545	1220 18.415772438049316 26.13150691986084 19.432998657226563 16.90809440612793 16.241729736328125 21.08026695251465 26.49696922302246 25.76604461669922
3052500 229.749736 14.174948 215.574787	1221 17.98580551147461 25.48369026184082 18.745067596435547 16.56930923461914 16.70125961303711 19.92758560180664 25.795211791992188 25.172168731689453
3055000 229.909508 20.247383 209.662125	1222 18.429417610168457 26.116841316223145 19.22319793701172 16.595027923583984 17.387065887451172 20.512378692626953 26.94432830810547 25.28935432434082
3057500 230.092863 22.810481 207.282382	1223 18.369978427886963 26.032917022705078 19.17629623413086 17.094194412231445 16.90917205810547 20.300251007080078 26.04058074951172 26.025253295898438
3060000 230.264714 14.872079 215.392634	1224 18.132476806640625 25.643310546875 18.468692779541016 16.6512508392334 17.916006088256836 19.49395751953125 26.283340454101563 25.003280639648438
3062500 230.420884 25.791985 204.628898	1225 18.36296844482422 25.988072395324707 18.69106674194336 17.114530563354492 17.500165939331055 20.14611053466797 26.824003219604492 25.152141571044922
3065000 230.612956 22.522483 208.090474	1226 18.68369150161743 26.424311637878418 18.967439651489258 17.376022338867188 18.281049728393555 20.110254287719727 27.346229553222656 25.50239372253418
3067500 230.776622 13.320778 217.455844	1227 18.69747543334961 26.428516387939453 18.936792373657227 18.104028701782227 17.93695068359375 19.812129974365234 27.590707778930664 25.266324996948242
3070000 230.924936 19.937574 210.987362	1228 18.494947910308838 26.201189041137695 19.26356315612793 16.5827693939209 17.74942970275879 20.384029388427734 26.81291389465332 25.58946418762207
3072500 231.058659 17.414397 213.644263	1229 18.35377550125122 25.990113258361816 18.911584854125977 16.565067291259766 17.81237030029297 20.126079559326172 26.048057556152344 25.93216896057129
3075000 231.207796 17.421682 213.786114	1230 19.048079013824463 26.94967746734619 19.00828742980957 18.280115127563477 17.57552146911621 21.328392028808594 27.415109634399414 26.48424530029297
3077500 231.331737 19.951937 211.379800	1231 18.559190273284912 26.23023223876953 18.825368881225586 18.13985252380371 17.2052059173584 20.066333770751953 26.91775131225586 25.542713165283203
3080000 231.458555 17.169565 214.288989	1232 18.118911266326904 25.60804271697998 18.260860443115234 17.350522994995117 17.346914291381836 19.51734733581543 25.629234313964844 25.586851119995117
3082500 231.596502 23.362428 208.234074	1233 17.808523178100586 25.217507362365723 18.61994171142578 16.77318572998047 16.47814178466797 19.362823486328125 25.121723175048828 25.313291549682617
3085000 231.746201 22.241563 209.504638	1234 18.485970497131348 26.13090991973877 18.97581672668457 17.666893005371094 17.313915252685547 19.98725700378418 26.939538955688477 25.322280883789063
3087500 231.912632 17.474816 214.437816	1235 18.548402786254883 26.207663536071777 18.779624938964844 18.12477684020996 17.57621955871582 19.712989807128906 26.778139114379883 25.637187957763672
3090000 232.070810 16.361178 215.709632	1236 18.383577823638916 26.012259483337402 18.94563102722168 17.8270263671875 17.593822479248047 19.167831420898438 26.013338088989258 26.011180877685547
3092500 232.219946 22.312062 209.907885	1237 18.479946613311768 26.12282943725586 18.16591453552246 18.449596405029297 17.626070022583008 19.678205490112305 26.033254623413086 26.212404251098633
3095000 232.364152 15.723829 216.640322	1238 18.257038116455078 25.863194465637207 18.883525848388672 17.096933364868164 17.0560302734375 19.991662979125977 26.256118774414063 25.47027015686035
3097500 232.530622 19.089614 213.441009	1239 18.601999282836914 26.314640045166016 19.229751586914063 17.99611473083496 16.94952392578125 20.232606887817383 27.11749267578125 25.51178741455078
3100000 232.704620 15.980634 216.723986	1240 18.507859706878662 26.207962036132813 19.423076629638672 17.477310180664063 16.756729125976563 20.37432289123535 26.781152725219727 25.6347713470459
3102500 232.875134 17.347149 215.527985	1241 18.43239974975586 26.072062492370605 19.194181442260742 17.726024627685547 17.191728591918945 19.617664337158203 27.035076141357422 25.10904884338379
3105000 233.047518 23.612325 209.435193	1242 18.445425510406494 26.0442533493042 19.026594161987305 17.713972091674805 17.246431350708008 19.79470443725586 27.424650192260742 24.663856506347656
3107500 233.222210 19.384571 213.837639	1243 18.209752082824707 25.73513698577881 18.42664337158203 17.895952224731445 17.313945770263672 19.20246696472168 26.42174530029297 25.04852867126465
3110000 233.428719 20.443407 212.985311	1244 17.83578586578369 25.16740131378174 18.198238372802734 17.73064422607422 16.075868606567383 19.33839225769043 25.680408477783203 24.654394149780273
3112500 233.614481 27.229040 206.385441	1245 18.4540958404541 26.04428005218506 17.993032455444336 18.37821388244629 17.39650535583496 20.04863166809082 27.263057708740234 24.825502395629883
3115000 233.804624 15.962630 217.841994	1246 18.314271450042725 25.860987663269043 18.375783920288086 18.53435516357422 16.76496696472168 19.581979751586914 26.89388656616211 24.828088760375977
3117500 234.003954 23.803056 210.200898	1247 18.301376342773438 25.86963939666748 18.910762786865234 18.125215530395508 16.545270919799805 19.624256134033203 26.89114761352539 24.84813117980957
3120000 234.202789 16.492229 217.710560	1248 18.361647605895996 25.94649314880371 18.354169845581055 17.715682983398438 17.184043884277344 20.19269371032715 27.188859939575195 24.704126358032227
3122500 234.391994 18.784117 215.607877	1249 18.475299835205078 26.083044052124023 18.114248275756836 18.16708755493164 17.745994567871094 19.873868942260742 27.37242889404297 24.793659210205078
3125000 234.590722 19.523249 215.067474	1250 18.420223236083984 26.071532249450684 18.516328811645508 17.52149200439453 17.021656036376953 20.621416091918945 26.540122985839844 25.602941513061523
3127500 234.767301 16.222590 218.544711	1251 18.472252368927002 26.12315845489502 18.250659942626953 17.22693634033203 17.189496994018555 21.22191619873047 26.865217208862305 25.381099700927734
3130000 234.987609 25.750418 209.237190	1252 18.23415756225586 25.753664016723633 17.656164169311523 17.92938804626465 17.888179779052734 19.46289825439453 26.289419174194336 25.21790885925293
3132500 235.189802 21.272467 213.917335	1253 18.5071702003479 26.147537231445313 18.956527709960938 18.158857345581055 17.291393280029297 19.621902465820313 26.959596633911133 25.335477828979492
3135000 235.366554 16.650939 218.715615	1254 18.41501474380493 26.03180503845215 18.595367431640625 17.90475845336914 17.45034408569336 19.7095890045166 27.077369689941406 24.98624038696289
3137500 235.525650 19.814764 215.710886	1255 18.570783138275146 26.24433135986328 18.79941749572754 18.410274505615234 17.001359939575195 20.072080612182617 27.39826011657715 25.090402603149414
3140000 235.718214 13.175505 222.542709	1256 18.60181188583374 26.285873413085938 18.95887565612793 18.940031051635742 16.533550262451172 19.974790573120117 27.080190658569336 25.49155616760254
3142500 235.879711 19.085264 216.794447	1257 18.856714725494385 26.647984504699707 18.89017105102539 18.92902374267578 17.570314407348633 20.037349700927734 27.493223190307617 25.802745819091797
3145000 236.041759 19.017981 217.023778	1258 19.091525077819824 26.967811584472656 18.733154296875 19.2271785736084 18.305856704711914 20.099910736083984 27.94025230407715 25.995370864868164
3147500 236.190444 18.436408 217.754036	1259 18.93992280960083 26.768845558166504 19.038793563842773 18.59126091003418 17.894987106323242 20.234649658203125 27.817981719970703 25.719709396362305
3150000 236.355723 16.189270 220.166454	1260 18.89914035797119 26.687395095825195 18.925800323486328 19.17699432373047 18.03580093383789 19.457965850830078 27.899547576904297 25.475242614746094
3152500 236.532247 19.315006 217.217241	1261 18.712518215179443 26.436589241027832 18.483280181884766 19.407304763793945 17.747451782226563 19.2120361328125 27.10657501220703 25.766603469848633
3155000 236.692976 19.798444 216.894532	1262 18.555460929870605 26.206480026245117 18.04627799987793 19.75304412841797 17.622272491455078 18.800249099731445 26.899463653564453 25.51349639892578
3157500 236.881403 19.887552 216.993851	1263 18.493844985961914 26.15396213531494 18.95711326599121 18.542524337768555 16.952733993530273 19.523008346557617 26.750459671020508 25.557464599609375
3160000 237.073490 23.429528 213.643962	1264 18.575337886810303 26.26721954345703 18.579137802124023 18.595287322998047 17.567190170288086 19.559736251831055 26.507427215576172 26.02701187133789
3162500 237.259441 20.266927 216.992514	1265 18.89821720123291 26.67189311981201 18.339380264282227 19.457548141479492 17.536645889282227 20.259294509887695 27.620424270629883 25.72336196899414
3165000 237.438801 24.012591 213.426210	1266 18.324207305908203 25.882177352905273 18.415231704711914 18.771516799926758 17.227293014526367 18.882787704467773 26.69306755065918 25.071287155151367
3167500 237.644540 27.304655 210.339885	1267 18.724997520446777 26.479463577270508 19.592674255371094 18.83384132385254 17.139995574951172 19.333478927612305 27.063419342041016 25.8955078125
3170000 237.830845 22.150394 215.680451	1268 19.01525354385376 26.874518394470215 19.377857208251953 18.92353630065918 17.387676239013672 20.371944427490234 27.794843673706055 25.954193115234375
3172500 238.002011 16.005489 221.996522	1269 18.711133003234863 26.464975357055664 18.81648063659668 17.96456527709961 17.78002166748047 20.283464431762695 27.2340030670166 25.695947647094727
3175000 238.183532 19.088138 219.095393	1270 18.883206844329834 26.638455390930176 18.36505889892578 19.095678329467773 17.76910400390625 20.30298614501953 27.98940658569336 25.287504196166992
3177500 238.366484 21.808819 216.557665	1271 18.580425262451172 26.229047775268555 18.547866821289063 18.157958984375 17.70586585998535 19.910009384155273 27.806734085083008 24.6513614654541
3180000 238.557357 23.546675 215.010682	1272 18.44277572631836 26.031176567077637 18.341299057006836 17.729381561279297 17.640363693237305 20.06005859375 27.72845458984375 24.333898544311523
3182500 238.734946 18.520442 220.214503	1273 18.918806076049805 26.70491886138916 18.54589080810547 18.540874481201172 17.880226135253906 20.708232879638672 27.94260025024414 25.46723747253418
3185000 238.917247 18.323730 220.593518	1274 19.055648803710938 26.924715995788574 18.620332717895508 18.52680206298828 18.517292022705078 20.558168411254883 27.65332794189453 26.196104049682617
3187500 239.099191 18.310024 220.789167	1275 19.072896003723145 26.93667984008789 19.416658401489258 17.971885681152344 18.1939640045166 20.709075927734375 28.186168670654297 25.687191009521484
3190000 239.291993 20.011376 219.280617	1276 19.136353492736816 27.098973274230957 20.042869567871094 17.552480697631836 17.928104400634766 21.02195930480957 28.276399612426758 25.921546936035156
3192500 239.446499 14.568645 224.877854	1277 19.398359298706055 27.40292453765869 19.78470802307129 18.071956634521484 18.447717666625977 21.28905487060547 28.710338592529297 26.095510482788086
3195000 239.600968 14.803091 224.797877	1278 19.06427764892578 26.96199321746826 19.599607467651367 17.687288284301758 17.56487274169922 21.40534210205078 28.50461196899414 25.419374465942383
3197500 239.765005 22.216188 217.548818	1279 18.90950298309326 26.694766998291016 18.799135208129883 17.367446899414063 18.473663330078125 20.997766494750977 28.330453872680664 25.059080123901367
3200000 239.916333 16.869788 223.046545	1280 18.7955641746521 26.535804748535156 19.125219345092773 18.09023094177246 17.635744094848633 20.33106231689453 27.979774475097656 25.091835021972656
3202500 240.074667 14.204121 225.870547	1281 18.94788694381714 26.75685214996338 19.598464965820313 17.416887283325195 17.690534591674805 21.085660934448242 28.728626251220703 24.785078048706055
3205000 240.263706 22.325373 217.938333	1282 19.31441831588745 27.246150016784668 19.22197151184082 17.81816864013672 18.330530166625977 21.88700294494629 28.979135513305664 25.513164520263672
3207500 240.435700 19.097543 221.338157	1283 19.114436149597168 26.923171043395996 18.46781349182129 17.453113555908203 18.891733169555664 21.645084381103516 28.715314865112305 25.131027221679688
3210000 240.625564 21.645305 218.980259	1284 19.253984928131104 27.16466522216797 18.858715057373047 18.054115295410156 19.232139587402344 20.870969772338867 28.60804557800293 25.721284866333008
3212500 240.800695 19.156877 221.643819	1285 19.4186110496521 27.402161598205566 19.156763076782227 18.425804138183594 19.36931610107422 20.72256088256836 28.991121292114258 25.813201904296875
3215000 240.971591 15.026866 225.944724	1286 19.447018146514893 27.42281436920166 19.375694274902344 18.30303955078125 19.08904457092285 21.020294189453125 29.2879695892334 25.557659149169922
3217500 241.117892 20.299657 220.818235	1287 19.52982187271118 27.558984756469727 19.519859313964844 18.046438217163086 18.990924835205078 21.56206512451172 29.232860565185547 25.885108947753906
3220000 241.268948 15.979431 225.289517	1288 19.298950672149658 27.2281436920166 19.301908493041992 18.0419979095459 18.56620216369629 21.285694122314453 28.770240783691406 25.686046600341797
3222500 241.417331 18.968473 222.448858	1289 19.362910747528076 27.376023292541504 19.276485443115234 17.761688232421875 18.08289337158203 22.330575942993164 28.528324127197266 26.223722457885742
3225000 241.589848 17.562641 224.027206	1290 19.432543754577637 27.41854476928711 19.189939498901367 17.625572204589844 19.14763832092285 21.767024993896484 29.324661254882813 25.512428283691406
3227500 241.747425 19.368711 222.378714	1291 19.82762098312378 27.965665817260742 19.059865951538086 18.29239845275879 20.292522430419922 21.66569709777832 29.31700897216797 26.614322662353516
3230000 241.888237 19.045188 222.843049	1292 19.383946418762207 27.31132984161377 18.675304412841797 17.3439998626709 20.07143211364746 21.445049285888672 28.79220962524414 25.8304500579834
3232500 242.046449 22.191401 219.855048	1293 19.359801769256592 27.300986289978027 19.526561737060547 17.646564483642578 19.22186279296875 21.044218063354492 29.264150619506836 25.33782196044922
3235000 242.176366 19.105061 223.071306	1294 19.31058645248413 27.254220962524414 19.27142906188965 17.020036697387695 18.978776931762695 21.972103118896484 29.000181198120117 25.50826072692871
3237500 242.327590 22.808866 219.518724	1295 19.55122137069702 27.6295166015625 19.990253448486328 17.715152740478516 18.770021438598633 21.72945785522461 29.343700408935547 25.915332794189453
3240000 242.482777 19.983670 222.499108	1296 19.78673791885376 27.91069507598877 19.817529678344727 17.634334564208984 19.56733512878418 22.12775230407715 29.544479370117188 26.27691078186035
3242500 242.647388 18.594686 224.052701	1297 19.95514678955078 28.094902992248535 19.378421783447266 17.975292205810547 19.481983184814453 22.98488998413086 30.334016799926758 25.855789184570313
3245000 242.800619 19.200579 223.600040	1298 20.003384590148926 28.23325538635254 20.58400535583496 18.37204360961914 18.823101043701172 22.23438835144043 29.60879135131836 26.85771942138672
